cover,cover_x,cover_y,id,is_new,playable,rate,title,url,imdb,company,imdb,direct,act,label,country,date,time,abstract
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534139855.jpg,717,1024,27615398,False,False,7.8,罪人,https://movie.douban.com/subject/27615398/,tt6742252,Nordisk Film / SPRING  Nordisk Film Production  Det Danske Filminstitut  New Danish Screen  Nordisk Film- & TV-Fond  Nordisk Film Distribution  ARP Sélection  Anticipate Pictures  Ascot Elite Entertainment Group  Magnolia Pictures  September Film  Vertigo Média Kft.  Ascot Elite Entertainment Group  Filmarti  Signature Entertainment  Dansk Speciel Effekt Service  Nordic Effects  Alarmcentralen i Slagelse  Avis Biludlejning  Calum  Casteriet  Cinetic Marketing  Dansk Kildevand  FilmGear  Filmstationen  Force of Nature  Force of Nature  Have Kommunikation  Jabra  Media Insurance Brokers  Nordisk Film ShortCut  Nordisk Film ShortCut  Nordisk Film ShortCut  Rebel Food  Red Rental  Super Mono,tt6742252,古斯塔夫·莫勒,雅各布·克德格恩 杰西卡·迪内奇 奥玛尔·沙加威 约翰·奥尔森 雅各布·乌尔里克·罗曼 西蒙·本尼杰格 劳拉·布罗 蒙坦·瑟贝尔 莫滕·桑博 安德斯·布林克·马德森 马特·福勒,剧情 惊悚 犯罪, 丹麦,2018-01-21(圣丹斯电影节) 2018-06-14(丹麦),85,前警官Asger Holm接到一通电话，来自一个被绑架的女人，当电话突然挂断后，搜寻那位女性的行动正式展开。这通电话是惟一的线索，警官需要与时间赛跑，拯救她于危难之中，然而他逐渐意识到他所处理的案件远比自己想象的要复杂很多。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518865763.jpg,2024,3000,27621727,False,False,7.1,遗传厄运,https://movie.douban.com/subject/27621727/,tt7784604,PalmStar Media  A24  Ascot Elite Entertainment Group  BestFilm.eu  Diamond Films  Diamond Films  Elevation Pictures  Entertainment Film Distributors  Fabula Films  Golden Village Pictures  Lucky Red  Metropolitan Filmexport  Nordisk Film  Nordisk Film  Nordisk Film  Phantom FIlm  Reality Entertainment  Spentzos Films  Splendid Film  Splendid Film  StudioCanal  Vertigo Média Kft.  BestFilm.eu  BestFilm.eu  DeAPlaneta  NOS Audiovisuais  Splendid Film  Splendid Film  Illuminatus Lasers  Applied Arts FX Studio  Brainstorm Digital  Kill9 Studios  Mechanism Digital  4th Wall  Finch Entertainment  Digital Post Services  Mechanism Digital  Milan Records  Trevanna Post,tt7784604,阿里·艾斯特,亚历克斯·沃尔夫 加布里埃尔·伯恩 托妮·科莱特 米莉·夏普洛 克里斯蒂·萨默海斯 摩根·伦德 马洛里·贝克特尔 杰克·布朗 布赖恩·拉谢尔 海蒂·门德兹 莫伊塞斯 L·托瓦 贾罗德·菲利普斯 安·唐德 布罗克·麦金尼 扎克瑞·亚瑟 奥斯丁·R·格兰特,悬疑 惊悚 恐怖, 美国,2018-01-21(圣丹斯电影节) 2018-06-08(美国),127,安妮（托妮·科莱特 Toni Collette 饰）和丈夫史蒂文（加布里埃尔·伯恩 Gabriel Byrne 饰）带着大儿子皮特（亚历克斯·沃尔夫 Alex Wolff 饰）生活，他们的小女儿查理（米莉·夏普洛 Milly Shapiro 饰）则交由安妮的母亲艾伦抚养 。实际上，安妮和母亲之间的关系十分疏远，艾伦去世后，查理重新回到了父母的身边。自从查理回家之后，家里便开始接二连三的发生诡异的事件。神秘的图腾，陌生的姓名以及神出鬼没的不速之客让这个家庭被笼罩在压抑的气氛之中。由于皮特的疏忽，一场车祸夺走了查理的性命，查理的死加快了各家庭成员之间的分裂，在安妮最绝望的日子里，一个名叫乔安（安·唐德 Ann Dowd 饰）的女人出现在了她的身边，她声称自己拥有能够召唤灵魂的特异功能。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2530394864.jpg,1000,1429,27040853,False,False,6.8,协商,https://movie.douban.com/subject/27040853/,tt6904272,JK FILMS  CJ Entertainment  China Film Worldwide Distribution  Clover Films  Golden Village Pictures,tt6904272,李钟奭,孙艺珍 玄彬 金相浩 张荣男 张光 赵勇进 朴成根 朴修荣 金民尚 李诗雅 崔秉默 李贤 金熙镇 李珠英 康德铉 李文植,动作 悬疑 犯罪, 韩国,2018-09-19(韩国),114,该片讲述恐怖主义者（玄彬 饰）与女谈判专家（孙艺珍 饰）之间反复对决的恐怖犯罪题材故事，恐怖分子时时刻刻用各种难以预料的方法进行施压，双方将进行一场激烈的脑力斗争。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2520254064.jpg,2073,3072,26437223,False,False,6.8,22英里,https://movie.douban.com/subject/26437223/,tt4560436,STX Entertainment  Huayi Brothers Pictures  Closest to the Hole Productions  Film 44  The Hideaway Entertainment  Cinemundo  Constantin-Film  Diamond Films  Diamond Films  E Stars Films  Golden Village Pictures  Megogo Distribution  Metropolitan Filmexport  Mongkol Major  Odeon - Audio Visual Entertainment  Roadshow Films  STX Entertainment  STX International  The Klockworx  The Searchers  The Searchers  Universum Film (UFA)  VVS Films  Viva International Pictures  Film & TV House  GEM Entertainment  Roadshow Entertainment  Roadshow Entertainment  Zero VFX  Aperture Media Partners  Benchmark Post  Chapman/Leonard Studio Equipment  Company 3  DNA Music  Filmsupply  Freeway CAM B.V.  Hollywood Trucks  LRX Lighting  McLarty Media  Prop Movie Money  Sony Music Entertainment  Stone Management  The Hideaway Entertainment  Transportation Resources  Trevanna Post  yU+Co.,tt4560436,彼得·博格,马克·沃尔伯格 劳伦·科汉 伊科·乌艾斯 约翰·马尔科维奇 龙达·鲁西 卡尔洛·阿尔班 娜塔莎·古布斯卡亚 李彩麟 山姆·麦地那 基思·阿瑟·鲍顿 比利·史密斯 米凯·霍姆斯 艾米莉· 斯凯格斯 特里·金尼 普娜·贾甘纳坦 彼得·博格 埃尔·格雷厄姆 尼古拉·尼克拉斐 David Garelik Sean Avery Trevor Gretzky Rich Rutherford 亚历山德拉·维诺 约翰·盖蒂尔 Sam Looc Michael Pierino Miller 巴拉克·奥巴马 里克·佩雷斯 帕蒂·舍尔哈斯 唐纳德·特朗普 Raven Wynn,动作 犯罪 冒险, 美国,2018-08-17(美国),94,马克·沃尔伯格和彼得·伯格将四度联手，为STX打造一部动作片[22英里]。故事讲述沃尔伯格饰演的CIA探员试图将一名污点证人送往22英里外的机场，但一路上却危机四伏。据悉，彼得·伯格有望将该片打造成三部曲。目前片方还未公布卡司及影片开机时间。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2507709428.jpg,2000,2839,26787574,False,True,8.6,奇迹男孩,https://movie.douban.com/subject/26787574/,tt2543472,Lionsgate  Mandeville Films  Participant Media  Walden Media  BF Distribution  Colossal Mega Films  Impuls Pictures  Independent Films  Kino Films  Leone Film Group  Lionsgate  Lionsgate  Metropolitan Filmexport  Shaw Organisation  Spentzos Films  StudioCanal  TIK Films  bf Distribution  Belga Films  Disney Channel  Eagle Films  Film1  Freeform  GEM Entertainment  Mongkol Major  Monolith Films  Moviemax Family  Nickelodeon Network  PBS Kids Sprout  Pris Audiovisuais  StudioCanal  StudioCanal  TeenNick  Lola Visual Effects  American Humane Association  Directors Guild of Canada - British Columbia  Dolby Digital  EarCandy  Electronic Arts (EA)  Entertainment Partners Canada  FROSCH Entertainment  International Alliance of Theatrical Stage Employees (IATSE)  Light Iron  Light Iron  Lionsgate  Lola  Milan Records  Mojang AB  Motion Picture Association of America (MPAA)  Panavision (Canada) Corporation  Panavision  Participant Media  Pierce Law Group  Producers Guild of America (PGA)  Scarlet Letters  Screen Actors Guild-American Federation of Television and Radio Artists (SAG-AFTRA)  The International Brotherhood of Teamsters  The Picture Mill  Transportation Resources  Trevanna Post  Union of B.C. Performers  Visual Icon  Walden Media  Warner Bros. Entertainment,tt2543472,斯蒂芬·卓博斯基,雅各布·特伦布莱 朱莉娅·罗伯茨 伊扎贝拉·维多维奇 欧文·威尔逊 诺亚·尤佩 丹妮尔·罗丝·拉塞尔 纳吉·杰特 戴维德·迪格斯 曼迪·帕廷金 布莱斯·吉扎尔 艾尔·麦金农 泰·孔西利奥 詹姆斯·休斯 凯尔·布瑞特科夫 米莉·戴维斯 莉娅·朱厄特 凯琳·布瑞特科夫 利亚姆·迪金森 艾玛·特伦布莱 马克·多兹劳 鲁奇娅·伯纳德 J·道格拉斯·斯图瓦特 阿里·利伯特 埃丽卡·麦基特里克 本杰明·拉特纳 杰森·麦金农 索尼娅·布拉加 吉洁特,剧情 家庭 儿童, 美国 / 香港,2018-01-19(中国大陆) 2017-11-17(美国),113,奥吉（雅各布·特瑞布雷 Jacob Tremblay 饰）是一个10岁的男孩，除了头戴一个巨大的太空头盔外，他和其他的同年龄孩子别无二致。头盔下隐藏了奥吉因为各种手术而伤痕累累的脸庞，它不仅完美的隐藏起了奥吉脆弱自卑的内心，也成功的防止了奥吉的模样吓到别的孩子。奥吉没有上过学，他的所有文化知识都是母亲伊莎贝尔（朱莉娅·罗伯茨 Julia Roberts 饰）在家教授给他的。然而，伊莎贝尔渐渐感觉到，家庭课堂无法满足奥吉的成长需要，除了学习知识，奥吉还必须学会的，是如何同除了家人以外的人交流。在忧虑重重之中，伊莎贝尔将奥吉送入了一间公立学校里，在那里，奥吉面临的是他人生中必须要战胜的挑战。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2523592367.jpg,2309,3464,26654498,False,False,8.3,爱你，西蒙,https://movie.douban.com/subject/26654498/,tt5164432,Fox 2000 Pictures  New Leaf Literary & Media  Temple Hill Entertainment  Twisted Media  20th Century Fox Germany  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  Big Picture 2 Films  CinemArt  Forum Hungary  Nordisk Film  Odeon  Twentieth Century Fox  Warner Bros. F.E.  Warner Bros.  20th Century Fox Home Entertainment Japan  20th Century Fox Home Entertainment Japan  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  Imperial / Cinepix  Encore VFX  Chapman/Leonard Studio Equipment  Chapman/Leonard Studio Equipment  Codex  EFilm  Harris Diversified  Lakeshore Records  Production Services of GA aka: Event Services of GA  RCA Records  Scarlet Letters  Sessions Payroll Management  The Picture Mill  Transportation Resources,tt5164432,格里格·伯兰蒂,尼克·罗宾森 詹妮弗·加纳 乔什·杜哈明 小豪尔赫·兰登伯格 凯瑟琳·兰福德 亚历山德拉·希普 洛根·米勒 凯南·朗斯代尔 特丽莎·贝特曼 托尼·海尔 娜塔莎·罗斯韦尔 迈尔斯·赫尔泽 乔伊·保罗瑞 克拉克·穆尔 德鲁·斯塔基 麦肯兹·林茨 卡萨迪·麦克林西 艾莉克斯·斯甘巴蒂 贾米拉·汤普森 艾米丽·乔丹 帕特里克·多诺霍 特雷勒·希尔 泰勒·切斯 哈龙·汗 约书亚·米克尔 尼古拉斯·斯塔格尔 南茜·德·梅奥 克里斯蒂安·奥乔·梅菲尔德 钱特尔·D·克里斯托弗 曼迪·法森 菲利普·科文 罗比·罗杰斯,爱情 同性, 美国,2018-03-16(美国),110,每个人都值得拥有一个伟大的爱情故事。但是对一个17岁的高中生「赛门」来说这一切却是件超複杂的事：第一、没有人知道他是同性恋；第二、他也搞不清楚自己爱上跟他一样有同样困扰的不具名网友到底是何方神圣？？？为了解决这两个大麻烦，赛门展开一段爆笑又吓人的解答过程，但他没料到的是，最后得到的答案却从此改变了自己的人生。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2527725378.jpg,2332,3328,26979199,False,False,7.8,喜欢，轻吻，快跑,https://movie.douban.com/subject/26979199/,tt7534054,Les Films Pelléas  Arte France Cinéma  Canal+  Ciné+  ARTE France  Centre National de la Cinématographie (CNC)  Région Bretagne  Cinémage 12  Cofinova 14  Palatine Etoile 15  Ad Vitam Distribution  Cinéart  Edition Salzgeber  Thunderbird Releasing  Strand Releasing,tt7534054,克里斯托夫·奥诺雷,樊尚·拉科斯特 皮埃尔·德隆尚 德尼·波达利德斯 阿黛尔·维斯梅思 托马斯·冈萨雷斯 克莱蒙·梅特耶 昆廷·蒂博 特里斯坦·法尔热 索菲·勒图讷尔 马莱娜·索尔达纳 卢卡·马林诺夫斯基 埃里克·维涅尔 罗曼·施耐纳,剧情 爱情 同性, 法国,2018-05-10(戛纳电影节),132,克里斯托弗·奥诺雷([巴黎小情歌])自编自导新作[喜欢，亲吻，快跑]，由皮埃尔·德隆尚、文森特·拉科斯特([希波克拉底])、德尼·波达利德斯(裙角飞扬的日子)加盟出演。故事讲诉未满四十却对生活失去希望的中年作家，和爱笑爱阅读的青年学生相恋的故事。本作已在法国布列塔尼开机。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2531034314.jpg,674,1000,27093707,False,False,8.1,升级,https://movie.douban.com/subject/27093707/,tt6499752,Blumhouse Productions  Goalpost Pictures  Apollo Films  BH Tilt  Cine Canibal  OTL Releasing  United International Pictures (UIP)  Universal Pictures  Madman Entertainment  Madman Films  Cutting Edge  Van Dyke Visual Effects  Back Lot Music  Big Bang Sound  EFilm  Foley One  Panavision,tt6499752,雷·沃纳尔,罗根·马歇尔-格林 梅拉里·沃列何 哈里森·吉尔伯特森 本尼迪克·哈迪 克里斯托弗·卡比 理查德·考索恩 琳达·克罗珀 贝蒂·加布里埃尔 罗斯科·坎贝尔 理查德·阿纳斯塔西奥斯 史蒂夫·丹尼尔森 迈克尔·M·福斯特 雷纳·加拉赫 克莱顿·雅各布森,动作 科幻 惊悚, 澳大利亚,2018-03-10(西南偏南电影节) 2018-06-01(美国),100,格雷（罗根·马歇尔-格林 Logan Marshall-Green 饰）和女友艾莎（梅拉里·沃列何 Melanie Vallejo 饰）相恋多年，两人之间感情非常要好。一天，格雷带着艾莎去拜访一位名叫艾伦（哈里森·吉尔伯特森 Harrison Gilbertson 饰）的科学家，艾伦设计了人工智能芯片STEM，令艾莎叹为观止。在回去的路上，格雷和艾莎所乘坐的无人驾驶汽车发生了故障，将两人带往了一处暴徒聚集的贫民窟，在那里，两人遭到了袭击，艾莎不幸丧生，而格雷身受重伤下半身瘫痪。心中充满了痛苦和绝望的格雷想为恋人报仇，于是找到了艾伦，将STEM芯片植入了大脑，在STEM的操纵下，格雷重新站了起来。让格雷没有想到的是，STEM的智慧远远超乎他的想象，而他亦被卷入了一个巨大的阴谋之中。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2517449456.jpg,1448,2047,27054613,True,False,6.5,每天回家都会看到老婆在装死,https://movie.douban.com/subject/27054613/,tt6939372,Kadokawa  Golden Scene  Kadokawa  ColorBird,tt6939372,李斗士男,荣仓奈奈 安田显 大谷亮平 野野澄花 浅野和之 品川彻 萤雪次朗,喜剧, 日本,2018-06-08(日本),115,加贺美淳（安田显 饰）与千惠（荣仓奈奈 饰）结婚进入第三年，丈夫希望能与妻子好好用心维持这段婚姻。某天回家，见到妻子千惠倒在血泊中，淳被吓了一跳，原来是老婆在开玩笑装死。淳追问老婆为什么要这样做，却得不到答案。由于妻子不愿说出装死的理由，烦恼的淳只得向已婚同事佐野（大谷亮平 饰）求助。自此之后，他每天回家都会见到“死了”的老婆，死因花样百出。他渐渐担心老婆这样做的真正原因，是她厌倦了婚姻？还是她在寻求帮助？电影取材自2010年在日本雅虎知惠袋上的提问，提问者写下的妻子奇特行为当时在网络上造成很大话题。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2516578307.jpg,2000,3000,4920389,False,True,8.7,头号玩家,https://movie.douban.com/subject/4920389/,tt1677720,Amblin Entertainment  De Line Pictures  Dune Entertainment  Farah Films & Management  Reliance Entertainment  Village Roadshow Pictures  Warner Bros.  Warner Bros.  20th Century Fox  Karo Premiere  Kinomania  NOS Audiovisuais  Roadshow Entertainment  Roadshow Films  SF Studios  Tanweer Alliances  Warner Bros. F.E.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Bros.  Warner Archive Collection  Warner Bros. Home Entertainment  Warner Bros. Home Entertainment  Warner Bros. Home Entertainment  Warner Home Video  Warner Home Video  Warner Home Video  Industrial Light & Magic (ILM)  Animatrik Film Design  Virtuos  Digital Domain  Territory Studio  Aaron Sims Creative  The Third Floor  Framestore  Photon  Stereo D  Direct Dimensions (DDI)  20th Century Fox Studios  80 HERTZ Studios  Atari Interactive  Audiolink Radio Communications  Audiolink Radio Communications  Avon Studio Transportation  BCD Entertainment Travel  Bandai Namco Entertainment  Bethesda Softworks  Blizzard Entertainment  CBS Television Studios  Canada Film Capital  Capcom USA  Casting Collective  Chapman/Leonard Studio Equipment  Chapman/Leonard Studio Equipment  Chapman/Leonard Studio Equipment  Clean Cuts Music (II)  Codex  Columbia Pictures Corporation  DTS-X  Digital Domain  Digital Monarch Media  Disney Digital Studio Services  Disney Enterprises  Dolby Atmos  Dolby Digital  Dolby Laboratories  Dynamic International Freight Services  Electronic Arts (EA)  Gearbox Software  Goldcrest Studios  Harbor Picture Company  Hasbro  Helicopter Film Services  Howard Ray Film Transport Services  IMAX  International Alliance of Theatrical Stage Employees (IATSE)  Key Casting  Kodansha  Konami Digital Entertainment  Love High Speed  MGM Media Licensing  Mattel  MediAdvertising  MediAdvertising  Microsoft  Mifune Productions Co. Ltd.  Motion Picture Association of America (MPAA)  Motion Picture Merchandise (MPM)  Nickelodeon Network  Oh So Small Productions  Panavision  Park Road Post Production  Pivotal Post  Rare  Reel Security  SDDS Sony Dynamic Digital Sound  Sanrio Company  Scarlet Letters  Sega  Sesame Workshop  Sim  Skywalker Sound  Sony Pictures Entertainment (SPE)  Sony Pictures Studios  Soundtrack New York  Square Enix Holdings  Stereo D  Streisand Scoring Stage Sony Pictures Studios  Sunrise  Synthesis Entertainment  Tatsunoko Production  Technicolor  The Jim Henson Company  The Topps Company  Toho  Universal Studios Licensing  Valve  Viacom Media Networks  WaterTower Music  Wizards of the Coast  World Events Productions,tt1677720,史蒂文·斯皮尔伯格,泰伊·谢里丹 奥利维亚·库克 本·门德尔森 马克·里朗斯 丽娜·维特 森崎温 赵家正 西蒙·佩吉 T·J·米勒 汉娜·乔恩-卡门 拉尔夫·尹爱森 苏珊·林奇 克莱尔·希金斯 劳伦斯·斯佩尔曼 佩蒂塔·维克斯 艾萨克·安德鲁斯,动作 科幻 冒险, 美国,2018-03-30(中国大陆) 2018-03-11(西南偏南电影节) 2018-03-29(美国),140,故事发生在2045年，虚拟现实技术已经渗透到了人类生活的每一个角落。詹姆斯哈利迪（马克·里朗斯 Mark Rylance 饰）一手建造了名为“绿洲”的虚拟现实游戏世界，临终前，他宣布自己在游戏中设置了一个彩蛋，找到这枚彩蛋的人即可成为绿洲的继承人。要找到这枚彩蛋，必须先获得三把钥匙，而寻找钥匙的线索就隐藏在詹姆斯的过往之中。韦德（泰尔·谢里丹 Tye Sheridan 饰）、艾奇（丽娜·维特 Lena Waithe 饰）、大东（森崎温 饰）和修（赵家正 饰）是游戏中的好友，和之后遇见的阿尔忒弥斯（奥利维亚·库克 Olivia Cooke 饰）一起，五人踏上了寻找彩蛋的征程。他们所要对抗的，是名为诺兰索伦托（本·门德尔森 Ben Mendelsohn 饰）的大资本家。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520331478.jpg,2000,2800,27133303,False,True,6.9,超时空同居,https://movie.douban.com/subject/27133303/,tt8404272,Youth Enlight Picture  Well Go USA Entertainment,tt8404272,苏伦,雷佳音 佟丽娅 张衣 于和伟 王正佳 陶虹 李念 李光洁 杨玏 范明 徐峥 杨迪 方龄 陈昊,喜剧 爱情 奇幻, 中国大陆,2018-05-18(中国大陆),101,生活在2018年的大龄女青年谷小焦（佟丽娅 饰），梦想能够嫁一个能买得起她幼时豪宅的有钱人，却屡屡受挫，只能蜗居在一栋老居民楼里。生活在1999年的陆鸣（雷佳音 饰）手握着自己设计的宏伟蓝图，却始终找不到投资人，同时也面临重大的事业危机。奇怪的时刻来临了，失意的两个人回到家中居然发生了惊人的一幕，同一扇门关上后居然是两个时空的交汇点，两个不同时空的人相遇了，为了拯救自己的未来，两人共商大计，开启了幻想一夜暴富的一系列措施，引发了啼笑皆非的连锁反应。而他们不知道的是，两个时空的重叠是人为的操控，他们每走一步都会引发不可预知的结果，更要命的事，本来只是视对方为赚钱拍档的两人引发了爱的火花……
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2533613106.jpg,2000,3000,30201003,False,False,7.3,寄宿学校,https://movie.douban.com/subject/30201003/,tt6224502,Farcaster Films  Gigantic Pictures  Maven Pictures  Old Greenwich Capital Partners  Storyland Pictures  GEM Entertainment  Film & TV House  Momentum Pictures  Roadshow Entertainment  ARRI Media  Amphibious Medic  Arri  B. Voland International  Batelion  Big Film Design  CSC  Detachment East  Fintage CAM  Gigantic Studios  Grant Wilfley Casting  Gray Krauss Sandler Des Rochers  GreenSlate  Hand Held Films  Hollywood Script Research  IM Global  IM Global  Katrina Wan PR  Milan Records  Reiff & Associates  Set And Effects  Unbridled Sound,tt6224502,鲍兹·亚金,卢克·普拉尔 斯特林·杰里斯 威尔·帕顿 科比·乔治 卡丁·乔治 尼古拉斯·J·奥利韦里 萨曼莎·玛西丝 罗伯特·约翰·伯克 纳迪娅·亚历山大 露西·沃特斯 坦米·布兰查德 大卫·阿隆·贝克,恐怖, 美国,2018-08-31(美国),111,一个年轻的男孩对他已故的祖母的人物着迷，并被送到一个孤立的寄宿学校，该学校由一位神秘的校长和他的妻子管理。
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2532509221.jpg,2000,3062,3078549,False,True,6.5,虎胆追凶,https://movie.douban.com/subject/3078549/,tt1137450,Cave 76  Metro-Goldwyn-Mayer (MGM)  Ascot Elite Entertainment Group  Bruber Media Partners  Carnival Motion Pictures  Constantin-Film  Digicine  Dutch FilmWorks (DFW)  Entertainment One  Filmax  Forum Hungary  Hollywood International Film Exchange/BSEG  Metro-Goldwyn-Mayer (MGM)  Mongkol Major  NOS Audiovisuais  OctoArts Films  Odeon  Paramount Pictures  Rialto Distribution  SF Film Finland  SF Studios  SF Studios  Shaw Organisation  Showgate  Universum Film (UFA)  Vertigo Releasing  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  Dutch FilmWorks (DFW)  Dutch FilmWorks (DFW)  MGM Home Entertainment  MGM Home Entertainment  Universum Film (UFA)  Universum Film (UFA)  Universum Film (UFA)  Rodeo FX  Sandbox F/X  Park Road Post  Canada Film Capital  Codex  EFilm  HUB International Insurance Services  MELS  Periscope Post and Audio  Pivotal Post  Sony Music Entertainment  Soundtrack New York  Visual Motion,tt1137450,伊莱·罗斯,布鲁斯·威利斯 文森特·多诺费奥 伊丽莎白·苏 迪恩·诺里斯 博·纳普 金伯莉·伊丽丝 卡米拉·莫罗 兰·卡琉 杰克·凯西 罗尼·吉恩·贝尔维斯 可比·毕丝·布兰顿 安德里亚斯·艾波吉斯 伊恩·马休斯 温迪·古逊 瓦罗娜·塞茨瓦埃洛 路易斯·奥利瓦 杰森·卡弗利尔 夸西·宋桂,动作 惊悚 犯罪, 美国,2018-09-21(中国大陆) 2018-03-02(美国),97,在枪案频发的芝加哥，保罗原本是一个温文儒雅仁心妙手的医生，拥有一个幸福美满的家庭。一场突如其来的厄运让他的妻女惨遭暴徒欺凌，女儿昏迷不醒，爱妻更因此丧失生命，与他天人永隔。然而，城市里连串的凶案让警方束手无策，种种原因使得保罗的案件无法结案，本应受到制裁的凶徒逍遥法外。在崩溃和绝望中，保罗的人生价值观彻底改变。为了替家人复仇，保罗决定孤身寻凶，主动出击，单枪匹马在城市街头制裁暴力犯罪。警方和大众对这位伸张正义的神秘“帽兜男”众说纷纭，争论不休。在“守护天使”的外衣下，保罗最终迎来了和仇人的生死决战。
https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2528842218.jpg,679,950,27201353,False,True,5.2,大师兄,https://movie.douban.com/subject/27201353/,tt7336572,Bullet Films  Mega-Vision Pictures (MVP)  Er Dong Pictures  Mega-Vision Pictures (MVP)  Shaw Organisation  Sun Entertainment Culture  Bona Film Group  Bullet Films  Well Go USA Entertainment,tt7336572,阚家伟,甄子丹 陈乔恩 喻亢 骆明劼 汤君慈 汤君耀 李靖筠 刘朝健 林秋楠 云千千 林嘉华 张坚庭 骆应钧 李枫 欧阳伟豪 楼南光 张文杰,喜剧 动作, 中国大陆 / 香港,2018-08-24(中国大陆),100,陈侠，一位初出茅庐的教师，他的学生全是品学皆劣的边缘青年，陈侠运用非常教学的手法，从家访、投其所好、甚至修补各人的家庭关系，化解每位学生的问题，最终把全班学生收服!一切向好之际，陈侠遇到黑道人物鹰哥，为了学生，陈侠跟鹰哥展开一场守护学生前途的终极大战!
https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2518856022.jpg,6201,9094,26640371,False,True,8.3,犬之岛,https://movie.douban.com/subject/26640371/,tt5104604,American Empirical Pictures  Indian Paintbrush  Studio Babelsberg  Twentieth Century Fox Animation  Fox Searchlight Pictures  20th Century Fox Germany  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  20th Century Fox  Big Picture 2 Films  CinemArt  Forum Hungary  Fox Filmes do Brasil  Nordisk Filmdistribusjon  Odeon  Twentieth Century Fox C.I.S.  Ukrainian Film Distribution  Warner Bros. F.E.  Warner Bros.  20th Century Fox Home Entertainment  20th Century Fox Home Entertainment  Hispano Foxfilms S.A.E.  Imperial / Cinepix  Likaon  Mackinnon & Saunders  ABKCO Music and Records  Apple  Audiolink Radio Communications  Canon  Collider  Fatts  Filmf?rderungsanstalt (FFA)  Foley One  Jakks Pacific  Molinare  Motion Picture Association of America (MPAA)  Roundabout Entertainment  Skywalker Sound  TV Paint Animation,tt5104604,韦斯·安德森,布莱恩·科兰斯顿 爱德华·诺顿 科宇·兰金 列维·施瑞博尔 比尔·默瑞 杰夫·高布伦 鲍勃·巴拉班 野村训市 格蕾塔·葛韦格 斯嘉丽·约翰逊 蒂尔达·斯文顿 弗兰西斯·麦克多蒙德 罗曼·科波拉 卡拉·海沃德 高山明 伊藤晃 哈威·凯特尔 F·默里·亚伯拉罕 小野洋子 渡边谦 夏木真理 费舍·史蒂芬斯 村上虹郎 考特尼·万斯 安杰丽卡·休斯顿 野田洋次郎 山田孝之 秋元梢 松田翔太 松田龙平 池田依来沙 杰克·莱恩 育乃介 儿玉太一 卡琳·奥克索 弗兰克·伍德 爱德华·博奇,喜剧 动画 冒险, 美国 / 德国,2018-04-20(中国大陆) 2018-02-15(柏林电影节) 2018-03-23(美国),97,故事发生在未来的时空之中，犬流感的肆虐让市长（野村训市 配音）颁布的狗狗流放法案，将城市里的所有犬类都投放到了“垃圾岛”之上，任它们自生自灭，市长家的护卫犬点点（列维·施瑞博尔 Liev Schreiber 饰）首当其冲。就这样，本来被养在家中锦衣玉食的狗狗们，都成为了要在垃圾堆里找食物吃的流浪狗。首领（布莱恩·科兰斯顿 Bryan Cranston 配音）、君主（爱德华·诺顿 Edward Norton 配音）、老板（比尔·默瑞 Bill Murray 配音）、公爵（杰夫·高布伦 Jeff Goldblum 配音）和国王（鲍勃·巴拉班 Bob Balaban 配音）是岛上的五只流浪狗，它们通常结伴行动。一天，市长的养子阿塔里（科宇·兰金 Koyu Rankin 配音）忽然驾驶着飞机降落在了岛上，他要在这里寻找他一生的挚友点点。
